LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,13,E519,,54,N,92,E,Asia,C. I. S.(frm USSR),,Siberian Platform:Minusinsk Basin,Middle,Devonian,,,Evaporite,,,"Zharkov(1981, Figs. 5,20, pp. 19-23, 108-109; 1984, Fig. 35)",
E,14,E520,,67,N,135,E,Asia,C. I. S.(frm USSR),,Central and Eastern Asia:Verkhoyansk-Chukotsk District,Middle,Devonian,,,Evaporite,,,"Zharkov(1981, Figs. 5,20, pp. 19-23,  1984, Fig. 35)",
E,15,E521,,52,N,95,E,Asia,C. I. S.(frm USSR),,Central and Eastern Asia: Tuva Basin,Middle,Devonian,,,Evaporite,,,"Zharkov(1981, Figs. 5,20, pp. 19-23,  1984, Fig. 35)",
E,16,E523,,-25,S,144,E,Australia,Queensland,,Adavale Basin,Middle,Devonian,,,Evaporite,(Boree Salt Member-Etonville),,Tanner(1967)(Auchincloss(1976;))and Wells(1980),
E,17,E524,,-30,S,142,E,Australia,,,S. Australia:Bancannia Trough,Middle,Devonian,,,Evaporite,,,Wells(1980),
E,18,E525,,-15,S,129,E,Australia,,,Western Australia;Bonaparte Gulf Basin,Middle,Devonian,,,Evaporite,,,Wells(1980),
E,19,E526,,-18,S,124,E,Australia,,,Western Australia:Canning Basin,Middle,Devonian,,,Evaporite,,,Wells(1980),
E,20,E527,,-26,S,113,E,Australia,,,Western Australia:Carnarvon Basin,Middle,Devonian,,,Evaporite,,,Wells(1980),
E,21,E528,,51,N,5,E,Europe,"Belgium, N. France",,French Basin of N. France and adjacent Belium,Middle,Devonian,Givetian,,Evaporite,,,"Rouchy et al.(1987; De Putter et al.,1994)",
E,22,E529,,58.5,N,-3.5,W,United Kingdom,Scotland,,Caithness,Middle,Devonian,,,Evaporite,,authigenic aegirine,"Fortey,Michie(1978)",
E,23,E530,,59,N,-3,W,United Kingdom,Scotland,,Orkneys,Middle,Devonian,Givetian,,Evaporite,,"lacustrine, evaporitic gypsum pseudomorphs","Parnell,Janaway(1990)","Marshal et al.,1996,provides more evidence for Givetian age evaporites and arid conditions frm the Orkneys"
E,24,E531,,59.5,N,1,E,United Kingdom,,,North Sea,Middle,Devonian,early Givetian,,Evaporite,,lacustrine evaporites,"Duncan,Buxton(1995)",
E,25,E531.1,,56,N,2.5,E,,N,,North Sea,,,,,,,,,
E,26,E533,,45,N,27,E,Asia,C. I. S.(frm USSR),,Rumania,Middle,Devonian,Eifel and Givet,,Evaporite,,,"Zharkov(1981, Figs. 5,20, pp. 23-26, 108-111; 1984, Fig. 40)",
E,27,E533.1,,49,N,17,E,Europe,Czech Republic,,"near Znojma,southeastern Czech Republic",Middle,Devonian,Givetian,,Evaporite,,,"Batik,Skocek(1981)",
E,28,E534,,55,N,3,E,Europe,,,North Sea:Central North Sea Graben,Middle,Devonian,Givetian,,Evaporite,,,"Ziegler(1982,Encl. 7)",
E,29,E536,,51,N,22,E,Europe,Poland,,Lublin Basin,Middle,Devonian,Eifelian and Givetian,,Evaporite,,,"Ziegler(1988, Pl.23)",
E,30,E537,,51,N,20,E,Europe,Poland,,Holy Cross Mountians,Middle,Devonian,Eifelian and Givetian,,Evaporite,,,"Ziegler(1988, Pl.23)",
E,31,E538,,44,N,25,E,Europe,Rumania,,Moesian-Wallachian Basin ,Middle,Devonian,,,Evaporite,,,Zharkov(1981),
E,32,E540,,60,N,-116,W,N. America,Canada,,"Alberta,Manitoba,Saskatchewan,Yukon Ter.,Dist. of Mackenzie ",Middle,Devonian,Eifelian and Givetian,,Evaporite,,including those of the Williston Basin,"Douglas et al.(1970),Eifelian(Fig.VIII-14),Givetian(Fig. VIII-15)",
E,33,E541,,55,N,-115,W,N. America,Canada,,"Alberta,Manitoba,Saskatchewan,Yukon Ter.,Dist. of Mackenzie ",Middle,Devonian,Eifelian and Givetian,,Evaporite,,including those of the Williston Basin,"Douglas et al.(1970),Eifelian(Fig.VIII-14),Givetian(Fig. VIII-15)",
E,34,E542,,50,N,-120,W,N. America,Canada,,"Alberta,Manitoba,Saskatchewan,Yukon Ter.,Dist. of Mackenzie ",Middle,Devonian,Eifelian and Givetian,,Evaporite,,including those of the Williston Basin,"Douglas et al.(1970),Eifelian(Fig.VIII-14),Givetian(Fig. VIII-15)",
E,35,E543,,60,N,-85,W,N. America,Canada,,Hudson and Moose River Basins,Middle,Devonian,,,Evaporite,,,"Sanford(1974,1987)and Sanford,Norris(1975)",Muir(1990) provides details on the Givtian Williams Island frm.
E,36,E544,,53,N,-80,W,N. America,Canada,,Hudson and Moose River Basins,Middle,Devonian,,,Evaporite,,,"Sanford(1974,1987)and Sanford,Norris(1975)",Muir(1990) provides details on the Givtian Williams Island frm.
E,37,E545,,50,N,-103,W,N. America,Canada,,"Williston Basin:Alberta,British Columbia,Saskatchewan",Middle,Devonian,,,Evaporite,Prairie Provinces,,Pearson(1963),
E,38,E546,,42,N,-93,W,N. America,United States,,"Iowa,Missouri,Nebraska",Middle,Devonian,,,Evaporite,Wapsipinicon,,Collinson(1967),
E,39,E546.1,,42,N,-94,W,N. America,United States,,"Iowa,Missouri,Nebraska",Middle,Devonian,,,Evaporite,Coralville,,"Witzke,Bunker(1997)",
E,40,E548,,38,N,-115,W,N. America,United States,,"Nevada & Utah:eastern Nevada,adjacent W. Utah, N. Utah",Middle,Devonian,Eifelian and Givetian,,Evaporite,,,Johnson et al.(1988),
E,41,E549,,48,N,-103,W,N. America,United States,,North Dakota:Williston Basin,L - M,Devonian,,,Evaporite,,,Reed(1963),
E,42,E550,,31,N,-104,W,N. America,United States,,Texas,Middle,Devonian,,,Evaporite,Caballos Novaculite,indirect evidence,"Folk(in McBride,Folk,1977)",
CA,43,CA551,,-75,S,160,E,Antarctica,,,Victoria Land,Upper,Devonian,,dated by means of Groenlandaspis,Calcrete,,,"McPherson(1979,1980)",
CA,44,CA552,,21,N,107,E,Asia,Vietnam,,Do Son Peninsula,M - U,Devonian,Givetian-L. Devonian,,Calcrete,Doson,calcrete-like structures,Janvier et al.(1987),
CA,45,CA553,,51,N,5,E,Europe,Belgium,,Aredenne,Middle,Devonian,Lower Givetian,,Calcrete,,,Molenaar(1984),
CA,46,CA553.1,,61.5,N,5.5,E,Europe,Norway,,,Middle,Devonian,,,Calcrete,Kvamsheten Group,,Osmundsen et al.(2001),
CA,47,CA554,,58.5,N,-3.5,W,United Kingdom,Scotland,,,Middle,Devonian,,,Calcrete,,,"Friend,Williams(1978, p. 24)",
CA,48,CA554.1,,58,N,-118,W,N. America,Canada,,Alberta:north central Alberta ,Middle,Devonian,Givetian,,Calcrete,,,"Williams,Krause(1998)",
CA,49,CA555,,73,N,-24,W,N. America,Greenland,,,Middle,Devonian,,,Calcrete,Vailddal and Kap Kolthoff supergroups,,"Friend et al.(1976, p. 43-46)",
C,50,C555.1,,23,N,23,E,Africa,Libya,,Kufra Basin,M  - U,Devonian,,,Coals,Binem,,"Bellini et al.(1991, p. 2169)",
C,51,C556,,26,N,103,E,Asia,China,,"near Luquan County,Yunnan",Middle,Devonian,,,Coals,Haikou,,Han De-xin(1989),
C,52,C557,,27,N,102,E,Asia,China,,Huaping,Middle,Devonian,,,Coals,Haikou,,Han De-xin(1989),
C,53,C558,,24,N,108,E,Asia,China,,from Guangxi at the Daminshan,Middle,Devonian,,,Coals,Donggangling,,Han De-xin(1989),
C,54,C559,,23,N,110.5,E,Asia,China,,in Guangdong at Fengkai,Middle,Devonian,,,Coals,Donggangling,,Han De-xin(1989),
C,55,C560,,56,N,86,E,Asia,C. I. S.(frm USSR),,"Barzas,Kemerovo",Middle,Devonian,,,Coals,,,"Petroconsulttants(1977),Rijks Geologische Dienst(1982)",
C,56,C561.1,,78,N,18,E,Europe,Svalbard,,,Middle,Devonian,Eifelian-Givetian,,Coals,Estheriahaugen Member-Mimer Valley,cannel coal,"Harland(1997, p. 137)",
C,57,C562,,78,N,-95,W,N. America,Artic Canada,,,Middle,Devonian,Givetian,,Coals,,,"Rickette,Embry(1984)",
C,58,C563,,75,N,-108,W,N. America,Artic Canada,,,Middle,Devonian,Givetian,,Coals,Weatherall Bay,,Goodarzi et al.(1989),
C,59,C563.1,,40,N,-89,W,N. America,United States,,Illinois:central Illinois,Middle,Devonian,Givetian,,Coals,Wapsipinicon,thin coals,"Peppers,Damberger(1969)",
C,60,C563.2,,42,N,-91.5,W,N. America,United States,,Iowa,Middle,Devonian,Givetian,,Coals,Cedar Valley,anomalous coal,Sanders(1966-1967),
B,61,B566,,65,N,60,E,Asia,C. I. S.(frm USSR),,"Subrovsk,northern Urals",Middle,Devonian,"Eifelian,some Givetian",,Bauxite,,,"Bardossy(1982, Appendix 1) ",see also Tkachenko et al.(1980)
B,62,B567,,68,N,65,E,,,,,,,,,,,,,
B,63,B569,,43,N,80,E,Asia,C. I. S.(frm USSR),,former Soviet Tien Shan,Middle,Devonian,,,Bauxite,,,Abdullayev(1969),
B,64,B569.1,,52.5,N,84,E,Asia,C. I. S.(frm USSR),,Salair,Middle,Devonian,,,Bauxite,,,"Kirpal,Tenyakov(1974)",
B,65,B570,,67,N,50,E,Europe,C. I. S.(frm USSR),,central Timan,Middle,Devonian,Eifelian and Givetian,,Bauxite,,karst bauxite,"Bardossy(1982, Appendix 1) ",see also Belyaev et al.(1983)
K,66,K571,,29,N,8,E,Africa,Algeria,,Polignac Basin,Middle,Devonian,,,Kao-Kaolinite,,detrital kaolinite,Dunoyer de Segonzac(1969),
K,67,K573,,65,N,61,E,Europe,C. I. S.(frm USSR),,lower reaches of the Lemva River on W. slope of North. Urals,Middle,Devonian,,,Kao-Kaolinite,,metamorphosed kalinite,Tsyganko(1976),
K,68,K574,,53,N,45,E,Europe,C. I. S.(frm USSR),,southeastern side of the Russian Platform,Middle,Devonian,Givetian(Stary Olskol Horizon),,Kao-Kaolinite,,kaolinite-bearing,"Rateev(1964, Fig. 52)",
K,69,K575,,52,N,39,E,Europe,C. I. S.(frm USSR),,near Voronezh,Middle,Devonian,Givetian(Stary Olskol Horizon),,Kao-Kaolinite,,,"Rateev(1964, Fig. 52)",
K,70,K576,,57,N,37,E,Europe,C. I. S.(frm USSR),,Moscow region,Middle,Devonian,Givetian(Stary Olskol Horizon),,Kao-Kaolinite,,,"Rateev(1964, Fig. 52)",
K,71,K577,,59,N,-3,W,United Kingdom,Scotland,,Caithness,Middle,Devonian,,,Kao-Kaolinite,Middle Old Red Sandstone,,Wilson(1971),
K,72,K578,,42,N,-75,W,N. America,United States,,New York: west of the Acadian Mountians,Middle,Devonian,Givetian,,Kao-Kaolinite,Gilboa,contains significant kaolin,Friend(1966),
K,73,K579,,-2,S,-58,W,S. America,Brazil,,Amazon Basin,Middle,Devonian,,,Kao-Kaolinite,,detrital kaolinite,"Alves,Rodrigues(1985a)",
K,74,K580,,-6,S,-47,W,S. America,Brazil,,Parnaiba Basin,Middle,Devonian,Givetian,,Kao-Kaolinite,Pimenteira,,Rodrigues et al.(1995),
